Step,Edge ID,Avg Speed (m/s)
579,:29_0,11.82
579,:29_2,3.65
579,:29_3,11.205
579,:29_5,3.65
579,:29_6,3.65
579,:29_7,3.65
579,:2_0,13.89
579,:2_2,3.65
579,:2_3,13.89
579,:2_5,3.65
579,:2_6,3.65
579,:2_7,3.65
579,:340_0,13.89
579,:340_10,3.65
579,:340_11,8.81
579,:340_12,3.65
579,:340_13,3.65
579,:340_2,8.81
579,:340_3,3.65
579,:340_4,5.62
579,:340_5,9.06
579,:340_6,3.65
579,:340_7,6.14
579,:340_8,13.47
579,:344_0,8.55
579,:344_1,13.89
579,:344_10,6.49
579,:344_11,13.89
579,:344_13,9.06
579,:344_14,3.65
579,:344_15,6.23
579,:344_16,13.89
579,:344_18,10.84
579,:344_19,3.65
579,:344_20,9.15
579,:344_21,3.65
579,:344_22,9.24
579,:344_23,3.65
579,:344_24,9.06
579,:344_25,3.65
579,:344_26,10.84
579,:344_27,3.65
579,:344_3,9.15
579,:344_4,3.65
579,:344_5,6.35
579,:344_6,13.89
579,:344_8,9.24
579,:344_9,3.65
579,:346_0,13.89
579,:346_10,3.65
579,:346_11,8.99
579,:346_12,3.65
579,:346_13,3.65
579,:346_2,8.99
579,:346_3,3.65
579,:346_4,6.12
579,:346_5,11.07
579,:346_6,3.65
579,:346_7,8.79
579,:346_8,13.89
579,:350_0,13.89
579,:350_10,3.65
579,:350_11,9.72
579,:350_12,3.65
579,:350_13,3.65
579,:350_2,9.72
579,:350_3,3.65
579,:350_4,7.18
579,:350_5,8.81
579,:350_6,3.65
579,:350_7,5.63
579,:350_8,13.89
579,:35_0,5.66
579,:35_1,13.89
579,:35_10,3.65
579,:35_11,3.65
579,:35_12,9.61
579,:35_13,3.65
579,:35_14,3.65
579,:35_3,3.65
579,:35_4,13.89
579,:35_6,9.61
579,:35_7,3.65
579,:35_8,7.02
579,:35_9,8.8
579,:360_0,13.89
579,:360_10,3.65
579,:360_11,9.52
579,:360_12,3.65
579,:360_13,3.65
579,:360_2,9.52
579,:360_3,3.65
579,:360_4,6.88
579,:360_5,8.82
579,:360_6,3.65
579,:360_7,5.58
579,:360_8,13.89
579,:368_0,3.65
579,:39_0,8.375
579,:39_2,5.145
579,:434_0,13.33
579,:434_1,13.89
579,:434_11,3.65
579,:434_12,3.65
579,:434_13,8.94
579,:434_14,3.65
579,:434_3,3.65
579,:434_4,13.89
579,:434_6,8.94
579,:434_7,3.65
579,:434_8,6.03
579,:434_9,13.89
579,:550_0,8.305
579,:550_2,4.985
579,:554_0,3.65
579,:556_0,3.65
579,:558_0,13.89
579,:558_1,13.89
579,:558_11,3.65
579,:558_12,3.65
579,:558_13,8.81
579,:558_14,3.65
579,:558_3,3.65
579,:558_4,13.89
579,:558_6,8.81
579,:558_7,3.65
579,:558_8,5.72
579,:558_9,13.89
579,:55_0,13.89
579,:55_1,13.89
579,:55_11,3.65
579,:55_12,3.65
579,:55_13,8.35
579,:55_14,3.65
579,:55_15,3.65
579,:55_3,3.65
579,:55_4,13.89
579,:55_6,8.35
579,:55_7,3.65
579,:55_8,5.55
579,:55_9,13.89
579,:573_0,3.65
579,:577_0,3.65
579,:58_0,10.46
579,:58_1,8.83
579,:58_10,3.65
579,:58_11,3.65
579,:58_12,12.5
579,:58_13,3.65
579,:58_2,3.65
579,:58_3,5.79
579,:58_4,13.89
579,:58_6,3.65
579,:58_7,13.89
579,:58_9,12.5
579,:591_0,3.65
579,:60_0,5.78
579,:60_1,13.89
579,:60_10,5.6
579,:60_11,13.89
579,:60_13,10.55
579,:60_14,3.65
579,:60_15,8.24
579,:60_16,13.89
579,:60_18,8.83
579,:60_19,3.65
579,:60_20,3.65
579,:60_21,8.81
579,:60_22,3.65
579,:60_23,10.55
579,:60_24,3.65
579,:60_25,8.83
579,:60_26,3.65
579,:60_3,13.89
579,:60_4,3.65
579,:60_5,13.89
579,:60_7,13.89
579,:60_8,8.81
579,:60_9,3.65
579,:66_0,9.68
579,:66_1,13.89
579,:66_10,5.53
579,:66_11,13.89
579,:66_13,8.71
579,:66_14,3.65
579,:66_15,5.98
579,:66_16,12.04
579,:66_18,11.76
579,:66_19,3.65
579,:66_20,13.89
579,:66_21,3.65
579,:66_22,8.3
579,:66_23,3.65
579,:66_24,8.71
579,:66_25,3.65
579,:66_26,11.76
579,:66_27,3.65
579,:66_3,13.89
579,:66_4,3.65
579,:66_5,13.89
579,:66_7,13.38
579,:66_8,8.3
579,:66_9,3.65
579,:6_0,10.46
579,:6_1,8.93
579,:6_10,3.65
579,:6_11,3.65
579,:6_12,3.65
579,:6_13,12.54
579,:6_14,3.65
579,:6_2,3.65
579,:6_3,6.02
579,:6_4,13.89
579,:6_6,3.65
579,:6_7,13.89
579,:6_9,12.54
579,:703_0,3.65
579,:713_0,3.65
579,:715_0,3.65
579,:719_0,3.65
579,:725_0,3.65
579,:727_0,3.65
579,:735_0,3.65
579,:739_0,3.65
579,:759_0,3.65
579,:80_0,8.870000000000001
579,:80_2,3.65
579,:80_3,5.285
579,:80_5,3.65
579,:80_6,3.65
579,:80_7,3.65
579,:867_0,3.65
579,:883_0,3.65
579,:8_0,9.79
579,:8_1,13.89
579,:8_10,3.65
579,:8_11,3.65
579,:8_12,8.94
579,:8_13,3.65
579,:8_3,3.65
579,:8_4,13.89
579,:8_6,8.94
579,:8_7,3.65
579,:8_8,6.03
579,:8_9,11.94
579,:988_0,3.65
580,-11,13.89
580,-15,13.89
580,-197,13.89
580,-205,12.700994021997243
580,-223,13.89
580,-23,13.89
580,-25,13.89
580,-26,13.89
580,-3,13.436042246905
580,-30,13.89
580,-341,13.89
580,-342,13.89
580,-343,13.89
580,-345,13.89
580,-347,13.89
580,-351,13.89
580,-36,13.89
580,-361,13.89
580,-369,13.89
580,-40,13.89
580,-435,13.89
580,-543,13.89
580,-551,13.89
580,-555,13.89
580,-557,13.89
580,-559,13.89
580,-56,13.89
580,-560,13.89
580,-57,13.89
580,-574,13.89
580,-578,13.89
580,-59,13.89
580,-592,13.89
580,-61,13.89
580,-67,13.89
580,-7,13.89
580,-704,13.89
580,-714,13.89
580,-716,13.89
580,-720,13.89
580,-722,13.89
580,-726,13.89
580,-728,13.89
580,-736,13.89
580,-740,13.89
580,-760,13.89
580,-81,13.89
580,-868,13.89
580,-884,13.89
580,-885,13.89
580,-9,13.89
580,-989,13.89
580,11,13.89
580,15,13.89
580,197,13.89
580,205,13.89
580,223,13.89
580,23,11.499724631729261
580,25,13.89
580,26,13.89
580,3,13.89
580,30,13.89
580,341,13.89
580,342,13.89
580,343,13.89
580,345,13.89
580,347,13.89
580,351,13.89
580,36,13.89
580,361,13.89
580,369,13.89
580,40,13.89
580,435,13.89
580,543,13.89
580,551,13.89
580,555,13.89
580,557,13.89
580,559,13.89
580,56,13.89
580,560,13.89
580,57,13.89
580,574,13.89
580,578,13.89
580,59,13.89
580,592,13.89
580,61,13.89
580,67,13.89
580,7,13.89
580,704,13.89
580,714,13.89
580,716,13.89
580,720,13.89
580,722,13.89
580,726,13.89
580,728,13.89
580,736,13.89
580,740,13.89
580,760,13.89
580,81,13.89
580,868,13.89
580,884,13.89
580,885,13.89
580,9,13.89
580,989,13.89
580,:10_0,11.22
580,:10_1,13.89
580,:10_10,6.42
580,:10_11,13.89
580,:10_13,8.9
580,:10_14,3.65
580,:10_15,5.96
580,:10_16,13.89
580,:10_18,13.17
580,:10_19,3.65
580,:10_20,9.24
580,:10_21,3.65
580,:10_22,8.9
580,:10_23,3.65
580,:10_3,9.24
580,:10_4,3.65
580,:10_5,6.48
580,:10_6,13.89
580,:10_8,9.19
580,:10_9,3.65
580,:14_0,13.89
580,:14_10,3.65
580,:14_11,8.99
580,:14_12,3.65
580,:14_13,3.65
580,:14_14,3.65
580,:14_2,8.99
580,:14_3,3.65
580,:14_4,6.12
580,:14_5,12.65
580,:14_6,3.65
580,:14_7,10.56
580,:14_8,13.89
580,:18_0,10.54
580,:18_1,13.89
580,:18_10,13.89
580,:18_12,8.81
580,:18_13,3.65
580,:18_14,5.63
580,:18_15,13.89
580,:18_17,12.53
580,:18_18,3.65
580,:18_19,11.44
580,:18_20,3.65
580,:18_21,8.81
580,:18_22,3.65
580,:18_3,11.44
580,:18_4,3.65
580,:18_5,9.24
580,:18_6,13.89
580,:18_7,9.29
580,:18_8,3.65
580,:18_9,6.54
580,:196_0,13.89
580,:196_1,13.89
580,:196_10,9.33
580,:196_11,13.89
580,:196_13,8.88
580,:196_14,3.65
580,:196_15,5.92
580,:196_16,13.89
580,:196_18,13.89
580,:196_19,3.65
580,:196_20,8.3
580,:196_21,3.65
580,:196_22,11.42
580,:196_23,3.65
580,:196_24,8.88
580,:196_25,3.65
580,:196_26,13.89
580,:196_27,3.65
580,:196_3,8.3
580,:196_4,3.65
580,:196_5,5.53
580,:196_6,13.89
580,:196_8,11.42
580,:196_9,3.65
580,:1_0,5.98
580,:1_1,13.89
580,:1_10,8.14
580,:1_11,13.89
580,:1_13,9.86
580,:1_14,3.65
580,:1_15,7.34
580,:1_16,13.89
580,:1_18,8.91
580,:1_19,3.65
580,:1_20,9.49
580,:1_21,3.65
580,:1_22,10.52
580,:1_23,3.65
580,:1_24,9.86
580,:1_25,3.65
580,:1_26,8.91
580,:1_27,3.65
580,:1_3,9.49
580,:1_4,3.65
580,:1_5,6.84
580,:1_6,13.89
580,:1_8,10.52
580,:1_9,3.65
580,:204_0,8.07
580,:204_1,13.89
580,:204_10,3.65
580,:204_11,3.65
580,:204_12,9.29
580,:204_13,3.65
580,:204_3,3.65
580,:204_4,13.89
580,:204_6,9.29
580,:204_7,3.65
580,:204_8,6.53
580,:204_9,10.53
580,:222_0,13.89
580,:222_10,3.65
580,:222_11,10.91
580,:222_12,3.65
580,:222_13,3.65
580,:222_2,10.91
580,:222_3,3.65
580,:222_4,8.63
580,:222_5,8.9
580,:222_6,3.65
580,:222_7,5.96
580,:222_8,13.89
580,:22_0,8.72
580,:22_1,8.92
580,:22_10,3.65
580,:22_11,3.65
580,:22_12,10.99
580,:22_13,3.65
580,:22_2,3.65
580,:22_3,6.0
580,:22_4,13.89
580,:22_6,3.65
580,:22_7,13.89
580,:22_9,10.99
580,:24_0,8.684999999999999
580,:24_2,3.65
580,:24_3,5.1899999999999995
580,:24_5,3.65
580,:24_6,3.65
580,:24_7,3.65
580,:29_0,11.82
580,:29_2,3.65
580,:29_3,11.205
580,:29_5,3.65
580,:29_6,3.65
580,:29_7,3.65
580,:2_0,13.89
580,:2_2,3.65
580,:2_3,13.89
580,:2_5,3.65
580,:2_6,3.65
580,:2_7,3.65
580,:340_0,13.89
580,:340_10,3.65
580,:340_11,8.81
580,:340_12,3.65
580,:340_13,3.65
580,:340_2,8.81
580,:340_3,3.65
580,:340_4,5.62
580,:340_5,9.06
580,:340_6,3.65
580,:340_7,6.14
580,:340_8,13.47
580,:344_0,8.55
580,:344_1,13.89
580,:344_10,6.49
580,:344_11,13.89
580,:344_13,9.06
580,:344_14,3.65
580,:344_15,6.23
580,:344_16,13.89
580,:344_18,10.84
580,:344_19,3.65
580,:344_20,9.15
580,:344_21,3.65
580,:344_22,9.24
580,:344_23,3.65
580,:344_24,9.06
580,:344_25,3.65
580,:344_26,10.84
580,:344_27,3.65
580,:344_3,9.15
580,:344_4,3.65
580,:344_5,6.35
580,:344_6,13.89
580,:344_8,9.24
580,:344_9,3.65
580,:346_0,13.89
580,:346_10,3.65
580,:346_11,8.99
580,:346_12,3.65
580,:346_13,3.65
580,:346_2,8.99
580,:346_3,3.65
580,:346_4,6.12
580,:346_5,11.07
580,:346_6,3.65
580,:346_7,8.79
580,:346_8,13.89
580,:350_0,13.89
580,:350_10,3.65
580,:350_11,9.72
580,:350_12,3.65
580,:350_13,3.65
580,:350_2,9.72
580,:350_3,3.65
580,:350_4,7.18
580,:350_5,8.81
580,:350_6,3.65
580,:350_7,5.63
580,:350_8,13.89
580,:35_0,5.66
580,:35_1,13.89
580,:35_10,3.65
580,:35_11,3.65
580,:35_12,9.61
580,:35_13,3.65
580,:35_14,3.65
580,:35_3,3.65
580,:35_4,13.89
580,:35_6,9.61
580,:35_7,3.65
580,:35_8,7.02
580,:35_9,8.8
580,:360_0,13.89
580,:360_10,3.65
580,:360_11,9.52
580,:360_12,3.65
580,:360_13,3.65
580,:360_2,9.52
580,:360_3,3.65
580,:360_4,6.88
580,:360_5,8.82
580,:360_6,3.65
580,:360_7,5.58
580,:360_8,13.89
580,:368_0,3.65
580,:39_0,8.375
580,:39_2,5.145
580,:434_0,13.33
580,:434_1,13.89
580,:434_11,3.65
580,:434_12,3.65
580,:434_13,8.94
580,:434_14,3.65
580,:434_3,3.65
580,:434_4,13.89
580,:434_6,8.94
580,:434_7,3.65
580,:434_8,6.03
580,:434_9,13.89
580,:550_0,8.305
580,:550_2,4.985
580,:554_0,3.65
580,:556_0,3.65
580,:558_0,13.89
580,:558_1,13.89
580,:558_11,3.65
580,:558_12,3.65
580,:558_13,8.81
580,:558_14,3.65
580,:558_3,3.65
580,:558_4,13.89
580,:558_6,8.81
580,:558_7,3.65
580,:558_8,5.72
580,:558_9,13.89
580,:55_0,13.89
580,:55_1,13.89
580,:55_11,3.65
580,:55_12,3.65
580,:55_13,8.35
580,:55_14,3.65
580,:55_15,3.65
580,:55_3,3.65
580,:55_4,13.89
580,:55_6,8.35
580,:55_7,3.65
580,:55_8,5.55
580,:55_9,13.89
580,:573_0,3.65
580,:577_0,3.65
580,:58_0,10.46
580,:58_1,8.83
580,:58_10,3.65
580,:58_11,3.65
580,:58_12,12.5
580,:58_13,3.65
580,:58_2,3.65
580,:58_3,5.79
580,:58_4,13.89
580,:58_6,3.65
580,:58_7,13.89
580,:58_9,12.5
580,:591_0,3.65
580,:60_0,5.78
580,:60_1,13.89
580,:60_10,5.6
580,:60_11,13.89
580,:60_13,10.55
580,:60_14,3.65
580,:60_15,8.24
580,:60_16,13.89
580,:60_18,8.83
580,:60_19,3.65
580,:60_20,3.65
580,:60_21,8.81
580,:60_22,3.65
580,:60_23,10.55
580,:60_24,3.65
580,:60_25,8.83
580,:60_26,3.65
580,:60_3,13.89
580,:60_4,3.65
580,:60_5,13.89
580,:60_7,13.89
580,:60_8,8.81
580,:60_9,3.65
580,:66_0,9.68
580,:66_1,13.89
580,:66_10,5.53
580,:66_11,13.89
580,:66_13,8.71
580,:66_14,3.65
580,:66_15,5.98
580,:66_16,12.04
580,:66_18,11.76
580,:66_19,3.65
580,:66_20,13.89
580,:66_21,3.65
580,:66_22,8.3
580,:66_23,3.65
580,:66_24,8.71
580,:66_25,3.65
580,:66_26,11.76
580,:66_27,3.65
580,:66_3,13.89
580,:66_4,3.65
580,:66_5,13.89
580,:66_7,13.38
580,:66_8,8.3
580,:66_9,3.65
580,:6_0,10.46
580,:6_1,8.93
580,:6_10,3.65
580,:6_11,3.65
580,:6_12,3.65
580,:6_13,12.54
580,:6_14,3.65
580,:6_2,3.65
580,:6_3,6.02
580,:6_4,13.89
580,:6_6,3.65
580,:6_7,13.89
580,:6_9,12.54
580,:703_0,3.65
580,:713_0,3.65
580,:715_0,3.65
580,:719_0,3.65
580,:725_0,3.65
580,:727_0,3.65
580,:735_0,3.65
580,:739_0,3.65
580,:759_0,3.65
580,:80_0,8.870000000000001
580,:80_2,3.65
580,:80_3,5.285
580,:80_5,3.65
580,:80_6,3.65
580,:80_7,3.65
580,:867_0,3.65
580,:883_0,3.65
580,:8_0,9.79
580,:8_1,13.89
580,:8_10,3.65
580,:8_11,3.65
580,:8_12,8.94
580,:8_13,3.65
580,:8_3,3.65
580,:8_4,13.89
580,:8_6,8.94
580,:8_7,3.65
580,:8_8,6.03
580,:8_9,11.94
580,:988_0,3.65
581,-11,13.89
581,-15,13.89
581,-197,13.89
581,-205,12.508348414353016
581,-223,13.89
581,-23,13.89
581,-25,13.89
581,-26,13.89
581,-3,13.495648163261666
581,-30,13.89
581,-341,13.89
581,-342,13.89
581,-343,13.89
581,-345,13.89
581,-347,13.89
581,-351,13.89
581,-36,13.89
581,-361,13.89
581,-369,13.89
581,-40,13.89
581,-435,13.89
581,-543,13.89
581,-551,13.89
581,-555,13.89
581,-557,13.89
581,-559,13.89
581,-56,13.89
581,-560,13.89
581,-57,13.89
581,-574,13.89
581,-578,13.89
581,-59,13.89
581,-592,13.89
581,-61,13.89
581,-67,13.89
581,-7,13.89
581,-704,13.89
581,-714,13.89
581,-716,13.89
581,-720,13.89
581,-722,13.89
581,-726,13.89
581,-728,13.89
581,-736,13.89
581,-740,13.89
581,-760,13.89
581,-81,13.89
581,-868,13.89
581,-884,13.89
581,-885,13.89
581,-9,13.89
581,-989,13.89
581,11,13.89
581,15,13.89
581,197,13.89
581,205,13.89
581,223,13.89
581,23,9.786688769675656
581,25,13.89
581,26,13.89
581,3,13.89
581,30,13.89
581,341,13.89
581,342,13.89
581,343,13.89
581,345,13.89
581,347,13.89
581,351,13.89
581,36,13.89
581,361,13.89
581,369,13.89
581,40,13.89
581,435,13.89
581,543,13.89
581,551,13.89
581,555,13.89
581,557,13.89
581,559,13.89
581,56,13.89
581,560,13.89
581,57,13.89
581,574,13.89
581,578,13.89
581,59,13.89
581,592,13.89
581,61,13.89
581,67,13.89
581,7,13.89
581,704,13.89
581,714,13.89
581,716,13.89
581,720,13.89
581,722,13.89
581,726,13.89
581,728,13.89
581,736,13.89
581,740,13.89
581,760,13.89
581,81,13.89
581,868,13.89
581,884,13.89
581,885,13.89
581,9,13.89
581,989,13.89
581,:10_0,11.22
581,:10_1,13.89
581,:10_10,6.42
581,:10_11,13.89
581,:10_13,8.9
581,:10_14,3.65
581,:10_15,5.96
581,:10_16,13.89
581,:10_18,13.17
581,:10_19,3.65
581,:10_20,9.24
581,:10_21,3.65
581,:10_22,8.9
581,:10_23,3.65
581,:10_3,9.24
581,:10_4,3.65
581,:10_5,6.48
581,:10_6,13.89
581,:10_8,9.19
581,:10_9,3.65
581,:14_0,13.89
581,:14_10,3.65
581,:14_11,8.99
581,:14_12,3.65
581,:14_13,3.65
581,:14_14,3.65
581,:14_2,8.99
581,:14_3,3.65
581,:14_4,6.12
581,:14_5,12.65
581,:14_6,3.65
581,:14_7,10.56
581,:14_8,13.89
581,:18_0,10.54
581,:18_1,13.89
581,:18_10,13.89
581,:18_12,8.81
581,:18_13,3.65
581,:18_14,5.63
581,:18_15,13.89
581,:18_17,12.53
581,:18_18,3.65
581,:18_19,11.44
581,:18_20,3.65
581,:18_21,8.81
581,:18_22,3.65
581,:18_3,11.44
581,:18_4,3.65
581,:18_5,9.24
581,:18_6,13.89
581,:18_7,9.29
581,:18_8,3.65
581,:18_9,6.54
581,:196_0,13.89
581,:196_1,13.89
581,:196_10,9.33
581,:196_11,13.89
581,:196_13,8.88
581,:196_14,3.65
581,:196_15,5.92
581,:196_16,13.89
581,:196_18,13.89
581,:196_19,3.65
581,:196_20,8.3
581,:196_21,3.65
581,:196_22,11.42
581,:196_23,3.65
581,:196_24,8.88
581,:196_25,3.65
581,:196_26,13.89
581,:196_27,3.65
581,:196_3,8.3
581,:196_4,3.65
581,:196_5,5.53
581,:196_6,13.89
581,:196_8,11.42
581,:196_9,3.65
581,:1_0,5.98
581,:1_1,13.89
581,:1_10,8.14
581,:1_11,13.89
581,:1_13,9.86
581,:1_14,3.65
581,:1_15,7.34
581,:1_16,13.89
581,:1_18,8.91
581,:1_19,3.65
581,:1_20,9.49
581,:1_21,3.65
581,:1_22,10.52
581,:1_23,3.65
581,:1_24,9.86
581,:1_25,3.65
581,:1_26,8.91
581,:1_27,3.65
581,:1_3,9.49
581,:1_4,3.65
581,:1_5,6.84
581,:1_6,13.89
581,:1_8,10.52
581,:1_9,3.65
581,:204_0,8.07
581,:204_1,13.89
581,:204_10,3.65
581,:204_11,3.65
581,:204_12,9.29
581,:204_13,3.65
581,:204_3,3.65
581,:204_4,13.89
581,:204_6,9.29
581,:204_7,3.65
581,:204_8,6.53
581,:204_9,10.53
581,:222_0,13.89
581,:222_10,3.65
581,:222_11,10.91
581,:222_12,3.65
581,:222_13,3.65
581,:222_2,10.91
581,:222_3,3.65
581,:222_4,8.63
581,:222_5,8.9
581,:222_6,3.65
581,:222_7,5.96
581,:222_8,13.89
581,:22_0,8.72
581,:22_1,8.92
581,:22_10,3.65
581,:22_11,3.65
581,:22_12,10.99
581,:22_13,3.65
581,:22_2,3.65
581,:22_3,6.0
581,:22_4,13.89
581,:22_6,3.65
581,:22_7,13.89
581,:22_9,10.99
581,:24_0,8.684999999999999
581,:24_2,3.65
581,:24_3,5.1899999999999995
581,:24_5,3.65
581,:24_6,3.65
581,:24_7,3.65
581,:29_0,11.82
581,:29_2,3.65
581,:29_3,11.205
581,:29_5,3.65
581,:29_6,3.65
581,:29_7,3.65
581,:2_0,13.89
581,:2_2,3.65
581,:2_3,13.89
581,:2_5,3.65
581,:2_6,3.65
581,:2_7,3.65
581,:340_0,13.89
581,:340_10,3.65
581,:340_11,8.81
581,:340_12,3.65
581,:340_13,3.65
581,:340_2,8.81
581,:340_3,3.65
581,:340_4,5.62
581,:340_5,9.06
581,:340_6,3.65
581,:340_7,6.14
581,:340_8,13.47
581,:344_0,8.55
581,:344_1,13.89
581,:344_10,6.49
581,:344_11,13.89
581,:344_13,9.06
581,:344_14,3.65
581,:344_15,6.23
581,:344_16,13.89
581,:344_18,10.84
581,:344_19,3.65
581,:344_20,9.15
581,:344_21,3.65
581,:344_22,9.24
581,:344_23,3.65
581,:344_24,9.06
581,:344_25,3.65
581,:344_26,10.84
581,:344_27,3.65
581,:344_3,9.15
581,:344_4,3.65
581,:344_5,6.35
581,:344_6,13.89
581,:344_8,9.24
581,:344_9,3.65
581,:346_0,13.89
581,:346_10,3.65
581,:346_11,8.99
581,:346_12,3.65
581,:346_13,3.65
581,:346_2,8.99
581,:346_3,3.65
581,:346_4,6.12
581,:346_5,11.07
581,:346_6,3.65
581,:346_7,8.79
581,:346_8,13.89
581,:350_0,13.89
581,:350_10,3.65
581,:350_11,9.72
581,:350_12,3.65
581,:350_13,3.65
581,:350_2,9.72
581,:350_3,3.65
581,:350_4,7.18
581,:350_5,8.81
581,:350_6,3.65
581,:350_7,5.63
581,:350_8,13.89
581,:35_0,5.66
581,:35_1,13.89
581,:35_10,3.65
581,:35_11,3.65
581,:35_12,9.61
581,:35_13,3.65
581,:35_14,3.65
581,:35_3,3.65
581,:35_4,13.89
581,:35_6,9.61
581,:35_7,3.65
581,:35_8,7.02
581,:35_9,8.8
581,:360_0,13.89
581,:360_10,3.65
581,:360_11,9.52
581,:360_12,3.65
581,:360_13,3.65
581,:360_2,9.52
581,:360_3,3.65
581,:360_4,6.88
581,:360_5,8.82
581,:360_6,3.65
581,:360_7,5.58
581,:360_8,13.89
581,:368_0,3.65
581,:39_0,8.375
581,:39_2,5.145
581,:434_0,13.33
581,:434_1,13.89
581,:434_11,3.65
581,:434_12,3.65
581,:434_13,8.94
581,:434_14,3.65
581,:434_3,3.65
581,:434_4,13.89
581,:434_6,8.94
581,:434_7,3.65
581,:434_8,6.03
581,:434_9,13.89
581,:550_0,8.305
581,:550_2,4.985
581,:554_0,3.65
581,:556_0,3.65
581,:558_0,13.89
581,:558_1,13.89
581,:558_11,3.65
581,:558_12,3.65
581,:558_13,8.81
581,:558_14,3.65
581,:558_3,3.65
581,:558_4,13.89
581,:558_6,8.81
581,:558_7,3.65
581,:558_8,5.72
581,:558_9,13.89
581,:55_0,13.89
581,:55_1,13.89
581,:55_11,3.65
581,:55_12,3.65
581,:55_13,8.35
581,:55_14,3.65
581,:55_15,3.65
581,:55_3,3.65
581,:55_4,13.89
581,:55_6,8.35
581,:55_7,3.65
581,:55_8,5.55
581,:55_9,13.89
581,:573_0,3.65
581,:577_0,3.65
581,:58_0,10.46
581,:58_1,8.83
581,:58_10,3.65
581,:58_11,3.65
581,:58_12,12.5
581,:58_13,3.65
581,:58_2,3.65
581,:58_3,5.79
581,:58_4,13.89
581,:58_6,3.65
581,:58_7,13.89
581,:58_9,12.5
581,:591_0,3.65
581,:60_0,5.78
581,:60_1,13.89
581,:60_10,5.6
581,:60_11,13.89
581,:60_13,10.55
581,:60_14,3.65
581,:60_15,8.24
581,:60_16,13.89
581,:60_18,8.83
581,:60_19,3.65
581,:60_20,3.65
581,:60_21,8.81
581,:60_22,3.65
581,:60_23,10.55
581,:60_24,3.65
581,:60_25,8.83
581,:60_26,3.65
581,:60_3,13.89
581,:60_4,3.65
581,:60_5,13.89
581,:60_7,13.89
581,:60_8,8.81
581,:60_9,3.65
581,:66_0,9.68
581,:66_1,13.89
581,:66_10,5.53
581,:66_11,13.89
581,:66_13,8.71
581,:66_14,3.65
581,:66_15,5.98
581,:66_16,12.04
581,:66_18,11.76
581,:66_19,3.65
581,:66_20,13.89
581,:66_21,3.65
581,:66_22,8.3
581,:66_23,3.65
581,:66_24,8.71
581,:66_25,3.65
581,:66_26,11.76
581,:66_27,3.65
581,:66_3,13.89
581,:66_4,3.65
581,:66_5,13.89
581,:66_7,13.38
581,:66_8,8.3
581,:66_9,3.65
581,:6_0,10.46
581,:6_1,8.93
581,:6_10,3.65
581,:6_11,3.65
581,:6_12,3.65
581,:6_13,12.54
581,:6_14,3.65
581,:6_2,3.65
581,:6_3,6.02
581,:6_4,13.89
581,:6_6,3.65
581,:6_7,13.89
581,:6_9,12.54
581,:703_0,3.65
581,:713_0,3.65
581,:715_0,3.65
581,:719_0,3.65
581,:725_0,3.65
581,:727_0,3.65
581,:735_0,3.65
581,:739_0,3.65
581,:759_0,3.65
581,:80_0,8.870000000000001
581,:80_2,3.65
581,:80_3,5.285
581,:80_5,3.65
581,:80_6,3.65
581,:80_7,3.65
581,:867_0,3.65
581,:883_0,3.65
581,:8_0,9.79
581,:8_1,13.89
581,:8_10,3.65
581,:8_11,3.65
581,:8_12,8.94
581,:8_13,3.65
581,:8_3,3.65
581,:8_4,13.89
581,:8_6,8.94
581,:8_7,3.65
581,:8_8,6.03
581,:8_9,11.94
581,:988_0,3.65
582,-11,13.89
582,-15,13.89
582,-197,13.89
582,-205,12.581565083695963
582,-223,13.89
582,-23,13.89
582,-25,13.89
582,-26,13.89
582,-3,13.468186619011995
582,-30,13.89
582,-341,13.89
582,-342,13.89
582,-343,13.89
582,-345,13.89
582,-347,13.89
582,-351,13.89
582,-36,13.89
582,-361,13.89
582,-369,13.89
582,-40,13.89
582,-435,13.89
582,-543,13.89
582,-551,13.89
582,-555,13.89
582,-557,13.89
582,-559,13.89
582,-56,13.89
582,-560,13.89
582,-57,13.89
582,-574,13.89
582,-578,13.89
582,-59,13.89
582,-592,13.89
582,-61,13.89
582,-67,13.89
582,-7,13.89
582,-704,13.89
582,-714,13.89
582,-716,13.89
582,-720,13.89
582,-722,13.89
582,-726,13.89
582,-728,13.89
582,-736,13.89
582,-740,13.89
582,-760,13.89
582,-81,13.89
582,-868,13.89
582,-884,13.89
582,-885,13.89
582,-9,13.89
582,-989,13.89
582,11,13.89
582,15,13.89
582,197,13.89
582,205,13.89
582,223,13.89
582,23,13.89
582,25,13.89
582,26,13.89
582,3,13.89
582,30,13.89
582,341,13.89
582,342,13.89
582,343,13.89
582,345,13.89
582,347,13.89
582,351,13.89
582,36,13.89
582,361,13.89
582,369,13.89
582,40,13.89
582,435,13.89
582,543,13.89
582,551,13.89
582,555,13.89
582,557,13.89
582,559,13.89
582,56,13.89
582,560,13.89
582,57,13.89
582,574,13.89
582,578,13.89
582,59,13.89
582,592,13.89
582,61,13.89
582,67,13.89
582,7,13.89
582,704,13.89
582,714,13.89
582,716,13.89
582,720,13.89
582,722,13.89
582,726,13.89
582,728,13.89
582,736,13.89
582,740,13.89
582,760,13.89
582,81,13.89
582,868,13.89
582,884,13.89
582,885,13.89
582,9,13.89
582,989,13.89
